sentimen llm,tweet_emoji,tweet_with_tags,unknown_emojis
negatif,Fun fun and fun 😅😂,Fun fun and fun <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Menangis Gembira>,[]
positif,Film yang sedih banget aku suka menotonnyan pemain nyan amir khan👍👍,Film yang sedih banget aku suka menotonnyan pemain nyan amir khan<Jempol Ke Atas><Jempol Ke Atas>,[]
positif,Mangu bang bukan dungu😅,Mangu bang bukan dungu<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
positif,Itu nasi lemak bang😢,Itu nasi lemak bang<Wajah Menangis>,[]
positif,Walaupun sekarang sudah berkeluarga tapi ntah kenapa setiap denger lagu2 galau kok tiba2 hati ikutan melow😢 Berasa kmbalii ke.jaman jahiliah 😂,Walaupun sekarang sudah berkeluarga tapi ntah kenapa setiap denger lagu2 galau kok tiba2 hati ikutan melow<Wajah Menangis> Berasa kmbalii ke.jaman jahiliah <Wajah Menangis Gembira>,[]
positif,Nangisss 😭,Nangisss <Wajah Menangis Kencang>,[]
positif,"target audiens bisa di feel dan see dengan alogaritma beranda mereka. pasti yang korelate yang link. yang beda pasti ga akan dapet ilmunya, hanya negative bukan buah ilmunya😢","target audiens bisa di feel dan see dengan alogaritma beranda mereka. pasti yang korelate yang link. yang beda pasti ga akan dapet ilmunya, hanya negative bukan buah ilmunya<Wajah Menangis>",[]
positif,"Ini di sebut perintis apa pewaris 
Modalnya buka maen"" bang 😭😭
Ratusan juta 😭😭","Ini di sebut perintis apa pewaris 
Modalnya buka maen"" bang <Wajah Menangis Kencang><Wajah Menangis Kencang>
Ratusan juta <Wajah Menangis Kencang><Wajah Menangis Kencang>",[]
netral,"sebelum kamu mencari orang lain, mencari pasangan hidup kamu, mencari orang yang mencintai kamu. 
Kamu harus kenal dan cinta dlu sama diri kamu sendiri ❤","sebelum kamu mencari orang lain, mencari pasangan hidup kamu, mencari orang yang mencintai kamu. 
Kamu harus kenal dan cinta dlu sama diri kamu sendiri <Hati Merah>",[]
netral,Rabu 29 April 2026❤,Rabu 29 April 2026<Hati Merah>,[]
negatif,Lagu ya adem ❤❤❤❤,Lagu ya adem <Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
positif,bner kata bokap penyesalan bukan di awal tapi di akhir 😢,bner kata bokap penyesalan bukan di awal tapi di akhir <Wajah Menangis>,[]
negatif,"Mantap nian, suara mu. Bosku 👍👍","Mantap nian, suara mu. Bosku <Jempol Ke Atas><Jempol Ke Atas>",[]
netral,"Masyaallah tersadarkan banyak pelajaran yang bisa di petik, inspiratif👍","Masyaallah tersadarkan banyak pelajaran yang bisa di petik, inspiratif<Jempol Ke Atas>",[]
negatif,Indonesia rindu kesejukan dan kenyamanan 😇😇😇,Indonesia rindu kesejukan dan kenyamanan <Wajah Tersenyum Malaikat><Wajah Tersenyum Malaikat><Wajah Tersenyum Malaikat>,[]
positif,"Itulah kompaknya orang Sunda, tiap daerah seperti itulah orang Sunda. Namannya seserahan.😊😊","Itulah kompaknya orang Sunda, tiap daerah seperti itulah orang Sunda. Namannya seserahan.<Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum>",[]
negatif,"Bikin nangis😢😢😢
Luar biasa ceritanya keren 
Menusuk hati ,penuh pesan kehidupan lewat agama dan sangat bermakna nyata di kehidupan","Bikin nangis<Wajah Menangis><Wajah Menangis><Wajah Menangis>
Luar biasa ceritanya keren 
Menusuk hati ,penuh pesan kehidupan lewat agama dan sangat bermakna nyata di kehidupan",[]
positif,Konten  bg oziie tv bikin aku   ngakak  abis sampai sakit perut😅,Konten  bg oziie tv bikin aku   ngakak  abis sampai sakit perut<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
positif,Wajib ada ikatan. Mana bisa tak ada ikatan. Maksudnya tak mau commitment lh😂,Wajib ada ikatan. Mana bisa tak ada ikatan. Maksudnya tak mau commitment lh<Wajah Menangis Gembira>,[]
netral,Lomba tujuh belasan tahun ini adalah lomba bertahan hidup 🔥,Lomba tujuh belasan tahun ini adalah lomba bertahan hidup <Api>,[]
positif,Org pinter tpi bodoh ya gini apa kga nympe pikiran nya dia dpt beasiswa tapi jgn di hubungkan katanya.....itu uang rakyat bodoh lu hina negara sama saja hina seluruh rakyat 1 negara dan uang nya dri rakyat....itu pintar Kodek kau namanya culas. Iicik😂😂😂,Org pinter tpi bodoh ya gini apa kga nympe pikiran nya dia dpt beasiswa tapi jgn di hubungkan katanya.....itu uang rakyat bodoh lu hina negara sama saja hina seluruh rakyat 1 negara dan uang nya dri rakyat....itu pintar Kodek kau namanya culas. Iicik<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
negatif,Belum puas dia rasa AZAB dari TUHAN yang di berikan untuk'nya.. Menyandang status Ustadz tapi menyumpahi orang lain. Yang pantas mati kau... 😠💣💔,Belum puas dia rasa AZAB dari TUHAN yang di berikan untuk'nya.. Menyandang status Ustadz tapi menyumpahi orang lain. Yang pantas mati kau... <Wajah Marah><Bom><Hati Patah>,[]
negatif,Ketawanya bikin adem cantik sih😁,Ketawanya bikin adem cantik sih<Wajah Menyeringai Dengan Mata Tersenyum>,[]
positif,Ibu aku udah gaada kak😢,Ibu aku udah gaada kak<Wajah Menangis>,[]
netral,2026 kali😂😂,2026 kali<Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
netral,"Akhirnya ya cippp kamu up vlog di Chanel km yang sdh lama km anggurin😂
Semungut","Akhirnya ya cippp kamu up vlog di Chanel km yang sdh lama km anggurin<Wajah Menangis Gembira>
Semungut",[]
netral,Reaction video clip ( Armada apa kabar kamu sayang 🙏🙏🙏🙏 please,Reaction video clip ( Armada apa kabar kamu sayang <Tangan Merapat Berdoa><Tangan Merapat Berdoa><Tangan Merapat Berdoa><Tangan Merapat Berdoa> please,[]
positif,Adit orang ayah dikejar tempe goreng goreng goreng goreng goreng goreng goreng goreng telur goreng lagi nanti tolong bapak dikejar😅😅😅,Adit orang ayah dikejar tempe goreng goreng goreng goreng goreng goreng goreng goreng telur goreng lagi nanti tolong bapak dikejar<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,"yang usianya 45 ke atas mari kumpul, jgn mau kalah sama gen z, kita juga seneng dengerinnya😊","yang usianya 45 ke atas mari kumpul, jgn mau kalah sama gen z, kita juga seneng dengerinnya<Wajah Tersenyum Dengan Mata Tersenyum>",[]
negatif,jujur ak gapd bgt guys benci bgt bikin ginian tuh tp yauda la kepalang namanya jg tugas akhir kursus 😛,jujur ak gapd bgt guys benci bgt bikin ginian tuh tp yauda la kepalang namanya jg tugas akhir kursus <Wajah Menjulurkan Lidah>,[]
positif,Kok hambar yaa😢,Kok hambar yaa<Wajah Menangis>,[]
positif,"Sedih banget bang windaah🤧
Masa aku nontonnya sampe nangis pas akhir🤧","Sedih banget bang windaah<Wajah Bersin>
Masa aku nontonnya sampe nangis pas akhir<Wajah Bersin>",[]
negatif,"Luar biasa, bukannya audisi tapi seperti lagi konser ❤🔥🔥👍👍","Luar biasa, bukannya audisi tapi seperti lagi konser <Hati Merah><Api><Api><Jempol Ke Atas><Jempol Ke Atas>",[]
positif,Susah untuk mencintai orang yang cuman nganggap kita pas lagi ada butuh .dan mau nya saja......😢padahal aku berharap dia tulus...tp kenyataan ny 😡,Susah untuk mencintai orang yang cuman nganggap kita pas lagi ada butuh .dan mau nya saja......<Wajah Menangis>padahal aku berharap dia tulus...tp kenyataan ny <Wajah Bersungut Marah>,[]
negatif,Terima kasih kantin belakang UNS yang menjual makanan murah 😭,Terima kasih kantin belakang UNS yang menjual makanan murah <Wajah Menangis Kencang>,[]
netral,Kita umroh yuk 🤣🤣🤣,Kita umroh yuk <Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>,[]
positif,Gak lucu vidio lu 😅😅,Gak lucu vidio lu <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,"wkwkwkwk gagitu juga anj, tp yang w heran ama twitter ya isinya rata2 gt kan hwhwh 😛","wkwkwkwk gagitu juga anj, tp yang w heran ama twitter ya isinya rata2 gt kan hwhwh <Wajah Menjulurkan Lidah>",[]
netral,Clarence has officially become famous due to his own clumsiness when it comes to eating plants 😂,Clarence has officially become famous due to his own clumsiness when it comes to eating plants <Wajah Menangis Gembira>,[]
netral,Kue bagian luarnya seperti ada yang masih mentah? Soalnya adukan ga pake air. 🙏,Kue bagian luarnya seperti ada yang masih mentah? Soalnya adukan ga pake air. <Tangan Merapat Berdoa>,[]
positif,"Maaf BG, komten lu nyasar Di gua😂❤❤❤","Maaf BG, komten lu nyasar Di gua<Wajah Menangis Gembira><Hati Merah><Hati Merah><Hati Merah>",[]
netral,"Sebenarnya Indonesia dijajah tidak 350 tahun penuh. yang benar tidak ada angka mutlak, Karena tiap daerah memiliki waktu dikuasai yang berbeda.
Tapi kalo ditanya di ujian sekolah misalnya jawab yang sama aja di buku kalian😁","Sebenarnya Indonesia dijajah tidak 350 tahun penuh. yang benar tidak ada angka mutlak, Karena tiap daerah memiliki waktu dikuasai yang berbeda.
Tapi kalo ditanya di ujian sekolah misalnya jawab yang sama aja di buku kalian<Wajah Menyeringai Dengan Mata Tersenyum>",[]
negatif,Jadi ikut terharu Sama kisah April 😢,Jadi ikut terharu Sama kisah April <Wajah Menangis>,[]
negatif,"Kakak saya,2 ponakan saya semua di jepang menjadi kaigo,,,, Alhamdulillah orang2 jepang juga baik semua kata nya...❤","Kakak saya,2 ponakan saya semua di jepang menjadi kaigo,,,, Alhamdulillah orang2 jepang juga baik semua kata nya...<Hati Merah>",[]
positif,Orang india gak bisa terharu ya😂😂,Orang india gak bisa terharu ya<Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
negatif,"Dulu nonton di TV nya, lalu nonton beberapa th kemudian, skg nonton lagi, ga bosen 😂","Dulu nonton di TV nya, lalu nonton beberapa th kemudian, skg nonton lagi, ga bosen <Wajah Menangis Gembira>",[]
positif,Jadi sultan dadakan gara-gara jackpot meledak Ketik di google 💝𝐓 𝐊 𝐏 𝟑𝟎𝟑💝,Jadi sultan dadakan gara-gara jackpot meledak Ketik di google <Hati Dengan Pita Hadiah>𝐓 𝐊 𝐏 𝟑𝟎𝟑<Hati Dengan Pita Hadiah>,[]
positif,Jangan mati dlu pak Satrio 😂,Jangan mati dlu pak Satrio <Wajah Menangis Gembira>,[]
negatif,Makasih kak. Sehat selalu 😊,Makasih kak. Sehat selalu <Wajah Tersenyum Dengan Mata Tersenyum>,[]
positif,"Dari Cara mencabut Rumputmu meragukan bro..
😂😂😂

Modalnya ortu
Nama pemiliknya doang mah elu😅
yang ngerjain juga orang😂","Dari Cara mencabut Rumputmu meragukan bro..
<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>

Modalnya ortu
Nama pemiliknya doang mah elu<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>
yang ngerjain juga orang<Wajah Menangis Gembira>",[]
negatif,Sukses selalu❤❤❤,Sukses selalu<Hati Merah><Hati Merah><Hati Merah>,[]
negatif,negara impian sejak jmn SD . 😢😢,negara impian sejak jmn SD . <Wajah Menangis><Wajah Menangis>,[]
negatif,Kupilih dia❤❤❤,Kupilih dia<Hati Merah><Hati Merah><Hati Merah>,[]
netral,yang masih denger di bulan april 2026 mana nih😅,yang masih denger di bulan april 2026 mana nih<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,"10 thn yang lalu twit di akun lama w sih isinya juga jijik banget, emang yang lain gagitu ya? 😛","10 thn yang lalu twit di akun lama w sih isinya juga jijik banget, emang yang lain gagitu ya? <Wajah Menjulurkan Lidah>",[]
negatif,Kita ikhlas banget kok menolong saudara² kita yang terkena bencana. Bangkit Acehku ❤!!!!,Kita ikhlas banget kok menolong saudara² kita yang terkena bencana. Bangkit Acehku <Hati Merah>!!!!,[]
positif,Hahaha..no..no..no...takut keracunan 😁😁😁,Hahaha..no..no..no...takut keracunan <Wajah Menyeringai Dengan Mata Tersenyum><Wajah Menyeringai Dengan Mata Tersenyum><Wajah Menyeringai Dengan Mata Tersenyum>,[]
positif,Muka cewenya mirip dalam impian masa baleg dulu 😢,Muka cewenya mirip dalam impian masa baleg dulu <Wajah Menangis>,[]
netral,Siapa yang nnton pas ramadhan tahun 2025??😂,Siapa yang nnton pas ramadhan tahun 2025??<Wajah Menangis Gembira>,[]
positif,Allah aku begitu sedih banget 😭😭😭😭,Allah aku begitu sedih banget <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,Indonesia dijajah Belanda 145 tahun 😅😅,Indonesia dijajah Belanda 145 tahun <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,❤❤❤Aamiin3 YRA,<Hati Merah><Hati Merah><Hati Merah>Aamiin3 YRA,[]
positif,Kadangkala aku suka ngeluh dan sedih kenapa bos di perusahaan saya sangat membagongkan 😑,Kadangkala aku suka ngeluh dan sedih kenapa bos di perusahaan saya sangat membagongkan <Wajah Tanpa Ekspresi>,[]
positif,Kaya sudah g ada lini yang ini😢😢😢,Kaya sudah g ada lini yang ini<Wajah Menangis><Wajah Menangis><Wajah Menangis>,[]
positif,"Proud of you!!!! Suaranya itu loh,. Anda bajingan juga ya 😂😂😂,. Bisa bikin aku merinding dengernya biarpun gak ngerti makna lagunya,  tapi suara nya itu loh,. Luar biasa sampe luar angkasa juga kayanya","Proud of you!!!! Suaranya itu loh,. Anda bajingan juga ya <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,. Bisa bikin aku merinding dengernya biarpun gak ngerti makna lagunya,  tapi suara nya itu loh,. Luar biasa sampe luar angkasa juga kayanya",[]
positif,Gak nyadar Abew udah umur 4 tahun aja 😁😅,Gak nyadar Abew udah umur 4 tahun aja <Wajah Menyeringai Dengan Mata Tersenyum><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,😢...itu yang saya alami sebagai ibu,<Wajah Menangis>...itu yang saya alami sebagai ibu,[]
negatif,anjr ngeri bgt 😛,anjr ngeri bgt <Wajah Menjulurkan Lidah>,[]
positif,"Itulah mengapa di indoneaia kalau ngebuburit suka was2 soalnya yang buru takjil semua orang😅
Tegelan kalian yang non muslim,udah lapar2 malah takjilnya di borongin 😂😂","Itulah mengapa di indoneaia kalau ngebuburit suka was2 soalnya yang buru takjil semua orang<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>
Tegelan kalian yang non muslim,udah lapar2 malah takjilnya di borongin <Wajah Menangis Gembira><Wajah Menangis Gembira>",[]
positif,Telat 3 taun doang😁,Telat 3 taun doang<Wajah Menyeringai Dengan Mata Tersenyum>,[]
negatif,Semuanya enak2 kak ika❤,Semuanya enak2 kak ika<Hati Merah>,[]
negatif,"Pantes aja kalau ""yang pada di atas"" lagi murka wong kreak kreak kadunyan isine lak mung paduuuuuu ae sampe dulure dewe diuntal. Iki mengko nek derr tenan yo salahmu dewe, rausah nyalahke liyan wong koe sing marahi liyan rekasan. 😠","Pantes aja kalau ""yang pada di atas"" lagi murka wong kreak kreak kadunyan isine lak mung paduuuuuu ae sampe dulure dewe diuntal. Iki mengko nek derr tenan yo salahmu dewe, rausah nyalahke liyan wong koe sing marahi liyan rekasan. <Wajah Marah>",[]
negatif,Keren nih 👍👍👍.,Keren nih <Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas>.,[]
negatif,Silihan kak 😬,Silihan kak <Wajah Meringis>,[]
negatif,"Tetap semangat, semoga sukses kak 😁","Tetap semangat, semoga sukses kak <Wajah Menyeringai Dengan Mata Tersenyum>",[]
netral,Belum nemuin😢,Belum nemuin<Wajah Menangis>,[]
netral,Hadir karna ada kak maudy❤❤❤❤,Hadir karna ada kak maudy<Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
positif,gk kuat 😭😭😭😭😭😭,gk kuat <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
positif,Siapa sihh yang naroh bawang😭,Siapa sihh yang naroh bawang<Wajah Menangis Kencang>,[]
negatif,"Ya Allah panjangkan umur nya
Luaskan lg rezekinya mas adit.. seorang yang luar biasa👍","Ya Allah panjangkan umur nya
Luaskan lg rezekinya mas adit.. seorang yang luar biasa<Jempol Ke Atas>",[]
netral,"1 kata 
Orang tua pedagang
Anak pejuang
Bravo TNI selalu di hati❤❤❤","1 kata 
Orang tua pedagang
Anak pejuang
Bravo TNI selalu di hati<Hati Merah><Hati Merah><Hati Merah>",[]
negatif,"Di daerah2 di Indonesia sangat lazim sparing partner volley ball antara Waria vs Laki2 normal bang,,,, jadi video bang Satria ini real waria vs Laki2 normal 👍👍
Dan jangan salah,,,, kualitas permainan waria tidak kalah bagusnya lho sama yang normal","Di daerah2 di Indonesia sangat lazim sparing partner volley ball antara Waria vs Laki2 normal bang,,,, jadi video bang Satria ini real waria vs Laki2 normal <Jempol Ke Atas><Jempol Ke Atas>
Dan jangan salah,,,, kualitas permainan waria tidak kalah bagusnya lho sama yang normal",[]
negatif,Pelukan hangat dan tak ternilai iya karna ga ada uang😂😂😂😂,Pelukan hangat dan tak ternilai iya karna ga ada uang<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Kepada ngakak banget ini😂😂😂😅😅😂,Kepada ngakak banget ini<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Menangis Gembira>,[]
negatif,Happy 10M❤,Happy 10M<Hati Merah>,[]
netral,Lagu-lagunya disini mewakili semua perasaan ❤,Lagu-lagunya disini mewakili semua perasaan <Hati Merah>,[]
netral,5:48 did someone really make a video with that sad music playing for a new driveway 🤣,5:48 did someone really make a video with that sad music playing for a new driveway <Tertawa Terpingkal-Pingkal>,[]
positif,Dunia jahat yah😢,Dunia jahat yah<Wajah Menangis>,[]
positif,Baru tau klo semua makanan itu viral😂 gak pernah muncul di fyp sya? Wkwkwk,Baru tau klo semua makanan itu viral<Wajah Menangis Gembira> gak pernah muncul di fyp sya? Wkwkwk,[]
netral,Windia nata kekuatannya ayano dong😮😮😮😮,Windia nata kekuatannya ayano dong<Wajah Terperangah Terbuka><Wajah Terperangah Terbuka><Wajah Terperangah Terbuka><Wajah Terperangah Terbuka>,[]
negatif,Aku ngeliat mereka ky anak sekolah di pasundan. Cantik2 dan ganteng2 😇,Aku ngeliat mereka ky anak sekolah di pasundan. Cantik2 dan ganteng2 <Wajah Tersenyum Malaikat>,[]
negatif,Assalamualaikum yerima kasih sundah mendengarkan kajian dari ustadz2 yang hebat semoga menjdapat keberkahanya walau dari jauh aamiin❤❤❤,Assalamualaikum yerima kasih sundah mendengarkan kajian dari ustadz2 yang hebat semoga menjdapat keberkahanya walau dari jauh aamiin<Hati Merah><Hati Merah><Hati Merah>,[]
netral,yang masih nonton 2024😍🙈,yang masih nonton 2024<Wajah Tersenyum Dengan Mata Hati><Monyet Menutup Mata>,[]
netral,Iya atau jijik ini? 😛,Iya atau jijik ini? <Wajah Menjulurkan Lidah>,[]
negatif,"Kebahagiaan sejati ketika seorang hamba tau, paham, dan mendalami banget makna kalimat ""Aku Punya Allah"". Kalian tau, apa makna dibalik kalimat ini? Dalem loh, maknanya...❤❤❤","Kebahagiaan sejati ketika seorang hamba tau, paham, dan mendalami banget makna kalimat ""Aku Punya Allah"". Kalian tau, apa makna dibalik kalimat ini? Dalem loh, maknanya...<Hati Merah><Hati Merah><Hati Merah>",[]
negatif,"Keren, sangat inspiratif sekali filmnya... Justru orang buta yang peka akan kepedulian disekitarnya...😢","Keren, sangat inspiratif sekali filmnya... Justru orang buta yang peka akan kepedulian disekitarnya...<Wajah Menangis>",[]
negatif,Kreatif nya bagus ❤❤❤😊😊😊,Kreatif nya bagus <Hati Merah><Hati Merah><Hati Merah><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,MasyaAllah😭😭😭,MasyaAllah<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
positif,"sedih bangettttttt, sampe nangisss endingnya😢","sedih bangettttttt, sampe nangisss endingnya<Wajah Menangis>",[]
negatif,"vitamin booster untuk semangat tujuan hidup.

masnya bener2 mindfull gak neko2 tutur bahasanya selaras dgn spiritualnya yang kuat, businessman yang tau caranya memanusiakan manusia, dan siap secara mental dan materi sebagai owner, dan jg misi jiwanya deep sekali❤❤
terimakasih telah lewat video ini untuk mental saya yang sedang jatuh, semoga menjadi amal jariyah yang terus mengalir ❤","vitamin booster untuk semangat tujuan hidup.

masnya bener2 mindfull gak neko2 tutur bahasanya selaras dgn spiritualnya yang kuat, businessman yang tau caranya memanusiakan manusia, dan siap secara mental dan materi sebagai owner, dan jg misi jiwanya deep sekali<Hati Merah><Hati Merah>
terimakasih telah lewat video ini untuk mental saya yang sedang jatuh, semoga menjadi amal jariyah yang terus mengalir <Hati Merah>",[]
